,Date,AveragePrice,Total Volume,year,region,type
3656,2016-09-04,1.15,311176.62,2016,HarrisburgScranton,conventional
3657,2016-08-28,1.32,269377.79,2016,HarrisburgScranton,conventional
3658,2016-08-21,1.28,258309.18,2016,HarrisburgScranton,conventional
3659,2016-08-14,1.22,272099.07,2016,HarrisburgScranton,conventional
3660,2016-08-07,1.24,267082.86,2016,HarrisburgScranton,conventional
3661,2016-07-31,1.37,253671.67,2016,HarrisburgScranton,conventional
3662,2016-07-24,1.36,247275.14,2016,HarrisburgScranton,conventional
3663,2016-07-17,1.25,249117.51,2016,HarrisburgScranton,conventional
3664,2016-07-10,1.21,274783.17,2016,HarrisburgScranton,conventional
3665,2016-07-03,1.23,287688.42,2016,HarrisburgScranton,conventional
3666,2016-06-26,1.24,277479.27,2016,HarrisburgScranton,conventional
3667,2016-06-19,1.26,267235.79,2016,HarrisburgScranton,conventional
3668,2016-06-12,1.24,250231.06,2016,HarrisburgScranton,conventional
3669,2016-06-05,1.23,267225.88,2016,HarrisburgScranton,conventional
3670,2016-05-29,1.13,280015.07,2016,HarrisburgScranton,conventional
3671,2016-05-22,1.12,257598.79,2016,HarrisburgScranton,conventional
3672,2016-05-15,1.08,270638.76,2016,HarrisburgScranton,conventional
3673,2016-05-08,0.91,373544.69,2016,HarrisburgScranton,conventional
3674,2016-05-01,0.99,316410.59,2016,HarrisburgScranton,conventional
3675,2016-04-24,1.09,283535.19,2016,HarrisburgScranton,conventional
3676,2016-04-17,1.05,257743.57,2016,HarrisburgScranton,conventional
3677,2016-04-10,1.05,237139.23,2016,HarrisburgScranton,conventional
3678,2016-04-03,1.13,186673.69,2016,HarrisburgScranton,conventional
3679,2016-03-27,1.15,247389.76,2016,HarrisburgScranton,conventional
3680,2016-03-20,1.08,269456.81,2016,HarrisburgScranton,conventional
3681,2016-03-13,1.13,256785.76,2016,HarrisburgScranton,conventional
3682,2016-03-06,1.17,240849.91,2016,HarrisburgScranton,conventional
3683,2016-02-28,1.11,254954.35,2016,HarrisburgScranton,conventional
3684,2016-02-21,1.15,235440.15,2016,HarrisburgScranton,conventional
3685,2016-02-14,1.09,264904.19,2016,HarrisburgScranton,conventional
3686,2016-02-07,1.1,310166.32,2016,HarrisburgScranton,conventional
3687,2016-01-31,1.07,240911.84,2016,HarrisburgScranton,conventional
3688,2016-01-24,1.13,269859.91,2016,HarrisburgScranton,conventional
3689,2016-01-17,1.15,251772.19,2016,HarrisburgScranton,conventional
3690,2016-01-10,1.14,231258.4,2016,HarrisburgScranton,conventional
3691,2016-01-03,1.09,252693.38,2016,HarrisburgScranton,conventional
3692,2016-12-25,1.49,238100.22,2016,HartfordSpringfield,conventional
3693,2016-12-18,1.22,304051.46,2016,HartfordSpringfield,conventional
3694,2016-12-11,1.42,245721.9,2016,HartfordSpringfield,conventional
3695,2016-12-04,1.54,207482.67,2016,HartfordSpringfield,conventional
3696,2016-11-27,1.57,195221.04,2016,HartfordSpringfield,conventional
3697,2016-11-20,1.62,240655.78,2016,HartfordSpringfield,conventional
3698,2016-11-13,1.82,184928.64,2016,HartfordSpringfield,conventional
3699,2016-11-06,1.83,173620.97,2016,HartfordSpringfield,conventional
3700,2016-10-30,1.81,180113.35,2016,HartfordSpringfield,conventional
3701,2016-10-23,1.78,213547.17,2016,HartfordSpringfield,conventional
3702,2016-10-16,1.82,208966.36,2016,HartfordSpringfield,conventional
3703,2016-10-09,1.62,231063.21,2016,HartfordSpringfield,conventional
3704,2016-10-02,1.69,216818.99,2016,HartfordSpringfield,conventional
3705,2016-09-25,1.63,224391.93,2016,HartfordSpringfield,conventional
3706,2016-09-18,1.51,233869.17,2016,HartfordSpringfield,conventional
3707,2016-09-11,1.22,364052.46,2016,HartfordSpringfield,conventional
3708,2016-09-04,1.54,279628.17,2016,HartfordSpringfield,conventional
3709,2016-08-28,1.59,287629.57,2016,HartfordSpringfield,conventional
3710,2016-08-21,1.46,299545.98,2016,HartfordSpringfield,conventional
3711,2016-08-14,1.46,298015.34,2016,HartfordSpringfield,conventional
3712,2016-08-07,1.5,288155.59,2016,HartfordSpringfield,conventional
3713,2016-07-31,1.72,255025.51,2016,HartfordSpringfield,conventional
3714,2016-07-24,1.7,254686.05,2016,HartfordSpringfield,conventional
3715,2016-07-17,1.63,259416.65,2016,HartfordSpringfield,conventional
3716,2016-07-10,1.46,292611.92,2016,HartfordSpringfield,conventional
3717,2016-07-03,1.47,309896.68,2016,HartfordSpringfield,conventional
3718,2016-06-26,1.41,329620.35,2016,HartfordSpringfield,conventional
3719,2016-06-19,1.5,335704.35,2016,HartfordSpringfield,conventional
3720,2016-06-12,1.47,324963.11,2016,HartfordSpringfield,conventional
3721,2016-06-05,1.46,303118.06,2016,HartfordSpringfield,conventional
3722,2016-05-29,1.15,382443.83,2016,HartfordSpringfield,conventional
3723,2016-05-22,1.26,296893.56,2016,HartfordSpringfield,conventional
3724,2016-05-15,1.24,416264.79,2016,HartfordSpringfield,conventional
3725,2016-05-08,0.86,522565.33,2016,HartfordSpringfield,conventional
3726,2016-05-01,1.18,353240.26,2016,HartfordSpringfield,conventional
3727,2016-04-24,1.25,342796.24,2016,HartfordSpringfield,conventional
3728,2016-04-17,1.18,284479.69,2016,HartfordSpringfield,conventional
3729,2016-04-10,1.17,280729.03,2016,HartfordSpringfield,conventional
3730,2016-04-03,1.36,254201.52,2016,HartfordSpringfield,conventional
3731,2016-03-27,1.31,294602.42,2016,HartfordSpringfield,conventional
3732,2016-03-20,1.17,373372.96,2016,HartfordSpringfield,conventional
3733,2016-03-13,1.3,315394.32,2016,HartfordSpringfield,conventional
3734,2016-03-06,1.27,311503.06,2016,HartfordSpringfield,conventional
3735,2016-02-28,1.17,357504.15,2016,HartfordSpringfield,conventional
3736,2016-02-21,1.28,288176.27,2016,HartfordSpringfield,conventional
3737,2016-02-14,1.1,398441.13,2016,HartfordSpringfield,conventional
3738,2016-02-07,1.16,393866.28,2016,HartfordSpringfield,conventional
3739,2016-01-31,1.12,390134.81,2016,HartfordSpringfield,conventional
3740,2016-01-24,1.27,317932.59,2016,HartfordSpringfield,conventional
3741,2016-01-17,1.18,352472.83,2016,HartfordSpringfield,conventional
3742,2016-01-10,1.26,284119.04,2016,HartfordSpringfield,conventional
3743,2016-01-03,1.07,322752.02,2016,HartfordSpringfield,conventional
3744,2016-12-25,0.72,1126850.62,2016,Houston,conventional
3745,2016-12-18,0.63,1212933.22,2016,Houston,conventional
3746,2016-12-11,0.73,1015973.91,2016,Houston,conventional
3747,2016-12-04,0.71,1130895.62,2016,Houston,conventional
3748,2016-11-27,0.82,854629.64,2016,Houston,conventional
3749,2016-11-20,0.99,827345.76,2016,Houston,conventional
3750,2016-11-13,1.05,828866.8,2016,Houston,conventional
3751,2016-11-06,1.12,782911.25,2016,Houston,conventional
3752,2016-10-30,1.15,709890.11,2016,Houston,conventional
3753,2016-10-23,1.0,777847.84,2016,Houston,conventional
3754,2016-10-16,0.98,992992.79,2016,Houston,conventional
3755,2016-10-09,0.98,1075303.77,2016,Houston,conventional
3756,2016-10-02,0.98,1023030.28,2016,Houston,conventional
3757,2016-09-25,0.96,1027782.31,2016,Houston,conventional
3758,2016-09-18,0.83,1127109.48,2016,Houston,conventional
3759,2016-09-11,0.76,1217346.73,2016,Houston,conventional
3760,2016-09-04,0.72,1351649.96,2016,Houston,conventional
3761,2016-08-28,0.88,1021607.04,2016,Houston,conventional
3762,2016-08-21,0.9,1046506.77,2016,Houston,conventional
3763,2016-08-14,0.9,1015264.05,2016,Houston,conventional
3764,2016-08-07,0.92,1040953.31,2016,Houston,conventional
3765,2016-07-31,0.98,941066.42,2016,Houston,conventional
3766,2016-07-24,0.96,985027.91,2016,Houston,conventional
3767,2016-07-17,0.92,1006984.22,2016,Houston,conventional
3768,2016-07-10,0.89,1101543.61,2016,Houston,conventional
3769,2016-07-03,0.92,1189787.36,2016,Houston,conventional
3770,2016-06-26,0.88,1186692.39,2016,Houston,conventional
3771,2016-06-19,0.89,1153583.3,2016,Houston,conventional
3772,2016-06-12,0.83,1209996.42,2016,Houston,conventional
3773,2016-06-05,0.85,1182841.54,2016,Houston,conventional
3774,2016-05-29,0.82,1128598.95,2016,Houston,conventional
3775,2016-05-22,0.68,1378761.67,2016,Houston,conventional
3776,2016-05-15,0.69,1343566.69,2016,Houston,conventional
3777,2016-05-08,0.65,1406283.85,2016,Houston,conventional
3778,2016-05-01,0.68,1308614.45,2016,Houston,conventional
3779,2016-04-24,0.67,1393042.56,2016,Houston,conventional
3780,2016-04-17,0.69,1310677.68,2016,Houston,conventional
3781,2016-04-10,0.7,1271741.46,2016,Houston,conventional
3782,2016-04-03,0.72,1256919.1,2016,Houston,conventional
3783,2016-03-27,0.75,1345865.16,2016,Houston,conventional
3784,2016-03-20,0.76,1162026.04,2016,Houston,conventional
3785,2016-03-13,0.76,1136963.49,2016,Houston,conventional
3786,2016-03-06,0.76,1091432.18,2016,Houston,conventional
3787,2016-02-28,0.76,1048304.1,2016,Houston,conventional
3788,2016-02-21,0.8,966990.9,2016,Houston,conventional
3789,2016-02-14,0.67,1191352.2,2016,Houston,conventional
3790,2016-02-07,0.69,1323490.25,2016,Houston,conventional
3791,2016-01-31,0.74,1131583.12,2016,Houston,conventional
3792,2016-01-24,0.91,867294.64,2016,Houston,conventional
3793,2016-01-17,0.83,1071138.98,2016,Houston,conventional
3794,2016-01-10,0.84,1095287.56,2016,Houston,conventional
3795,2016-01-03,0.78,1061566.78,2016,Houston,conventional
3796,2016-12-25,1.13,135848.61,2016,Indianapolis,conventional
3797,2016-12-18,1.19,122035.89,2016,Indianapolis,conventional
3798,2016-12-11,1.17,133480.18,2016,Indianapolis,conventional
3799,2016-12-04,1.18,144732.39,2016,Indianapolis,conventional
3800,2016-11-27,1.34,103728.7,2016,Indianapolis,conventional
3801,2016-11-20,1.29,124674.05,2016,Indianapolis,conventional
3802,2016-11-13,1.29,127579.36,2016,Indianapolis,conventional
3803,2016-11-06,1.37,126205.09,2016,Indianapolis,conventional
3804,2016-10-30,1.2,139574.84,2016,Indianapolis,conventional
3805,2016-10-23,1.31,142946.23,2016,Indianapolis,conventional
3806,2016-10-16,1.27,138921.48,2016,Indianapolis,conventional
3807,2016-10-09,1.2,143911.76,2016,Indianapolis,conventional
3808,2016-10-02,1.31,146709.18,2016,Indianapolis,conventional
3809,2016-09-25,1.39,150804.6,2016,Indianapolis,conventional
3810,2016-09-18,1.26,153211.68,2016,Indianapolis,conventional
3811,2016-09-11,1.29,157333.39,2016,Indianapolis,conventional
3812,2016-09-04,1.31,160672.02,2016,Indianapolis,conventional
3813,2016-08-28,1.27,167401.86,2016,Indianapolis,conventional
3814,2016-08-21,1.3,160968.73,2016,Indianapolis,conventional
3815,2016-08-14,1.27,169421.1,2016,Indianapolis,conventional
3816,2016-08-07,1.33,163338.94,2016,Indianapolis,conventional
3817,2016-07-31,1.27,159573.77,2016,Indianapolis,conventional
3818,2016-07-24,1.2,178389.87,2016,Indianapolis,conventional
3819,2016-07-17,1.08,195710.39,2016,Indianapolis,conventional
3820,2016-07-10,1.12,191786.29,2016,Indianapolis,conventional
3821,2016-07-03,1.1,205562.64,2016,Indianapolis,conventional
3822,2016-06-26,1.15,183555.06,2016,Indianapolis,conventional
3823,2016-06-19,1.13,193533.04,2016,Indianapolis,conventional
3824,2016-06-12,1.12,186723.32,2016,Indianapolis,conventional
3825,2016-06-05,1.05,208086.58,2016,Indianapolis,conventional
3826,2016-05-29,1.01,210386.61,2016,Indianapolis,conventional
3827,2016-05-22,0.87,214847.19,2016,Indianapolis,conventional
3828,2016-05-15,0.88,212806.58,2016,Indianapolis,conventional
3829,2016-05-08,0.93,228601.39,2016,Indianapolis,conventional
3830,2016-05-01,0.92,207488.02,2016,Indianapolis,conventional
3831,2016-04-24,0.95,217736.25,2016,Indianapolis,conventional
3832,2016-04-17,0.97,218237.53,2016,Indianapolis,conventional
3833,2016-04-10,1.07,168009.21,2016,Indianapolis,conventional
3834,2016-04-03,0.99,154098.59,2016,Indianapolis,conventional
3835,2016-03-27,0.99,195373.94,2016,Indianapolis,conventional
3836,2016-03-20,1.12,168886.56,2016,Indianapolis,conventional
3837,2016-03-13,1.03,179067.02,2016,Indianapolis,conventional
3838,2016-03-06,0.96,208283.71,2016,Indianapolis,conventional
3839,2016-02-28,0.99,188077.25,2016,Indianapolis,conventional
3840,2016-02-21,1.03,153498.43,2016,Indianapolis,conventional
3841,2016-02-14,0.83,219871.64,2016,Indianapolis,conventional
3842,2016-02-07,0.88,240237.26,2016,Indianapolis,conventional
3843,2016-01-31,0.98,175610.18,2016,Indianapolis,conventional
3844,2016-01-24,0.93,168035.39,2016,Indianapolis,conventional
3845,2016-01-17,0.97,171404.92,2016,Indianapolis,conventional
3846,2016-01-10,1.0,173238.2,2016,Indianapolis,conventional
3847,2016-01-03,0.95,184669.77,2016,Indianapolis,conventional
3848,2016-12-25,0.81,187804.02,2016,Jacksonville,conventional
3849,2016-12-18,0.84,162502.3,2016,Jacksonville,conventional
3850,2016-12-11,1.17,116052.47,2016,Jacksonville,conventional
3851,2016-12-04,0.89,206009.55,2016,Jacksonville,conventional
3852,2016-11-27,1.36,111672.0,2016,Jacksonville,conventional
3853,2016-11-20,1.36,117495.72,2016,Jacksonville,conventional
3854,2016-11-13,1.31,140702.87,2016,Jacksonville,conventional
3855,2016-11-06,1.41,127895.28,2016,Jacksonville,conventional
3856,2016-10-30,1.41,115122.47,2016,Jacksonville,conventional
3857,2016-10-23,1.35,119840.12,2016,Jacksonville,conventional
3858,2016-10-16,1.12,157329.41,2016,Jacksonville,conventional
3859,2016-10-09,1.31,135520.48,2016,Jacksonville,conventional
3860,2016-10-02,1.31,159576.97,2016,Jacksonville,conventional
3861,2016-09-25,1.26,158194.1,2016,Jacksonville,conventional
3862,2016-09-18,1.05,175928.62,2016,Jacksonville,conventional
3863,2016-09-11,1.1,150295.99,2016,Jacksonville,conventional
3864,2016-09-04,0.94,239246.03,2016,Jacksonville,conventional
3865,2016-08-28,1.14,177300.14,2016,Jacksonville,conventional
3866,2016-08-21,1.11,189700.13,2016,Jacksonville,conventional
3867,2016-08-14,1.11,206617.11,2016,Jacksonville,conventional
3868,2016-08-07,1.23,151751.97,2016,Jacksonville,conventional
3869,2016-07-31,1.23,152777.16,2016,Jacksonville,conventional
3870,2016-07-24,1.21,156316.92,2016,Jacksonville,conventional
3871,2016-07-17,1.22,165453.6,2016,Jacksonville,conventional
3872,2016-07-10,1.19,164680.49,2016,Jacksonville,conventional
3873,2016-07-03,0.93,272150.68,2016,Jacksonville,conventional
3874,2016-06-26,1.19,159128.77,2016,Jacksonville,conventional
3875,2016-06-19,0.94,226775.36,2016,Jacksonville,conventional
3876,2016-06-12,1.2,151428.59,2016,Jacksonville,conventional
3877,2016-06-05,0.95,221144.08,2016,Jacksonville,conventional
3878,2016-05-29,0.92,242168.85,2016,Jacksonville,conventional
3879,2016-05-22,1.17,160652.39,2016,Jacksonville,conventional
3880,2016-05-15,0.79,257370.46,2016,Jacksonville,conventional
3881,2016-05-08,0.8,224519.56,2016,Jacksonville,conventional
3882,2016-05-01,0.68,370646.01,2016,Jacksonville,conventional
3883,2016-04-24,0.8,267225.58,2016,Jacksonville,conventional
3884,2016-04-17,1.0,184827.45,2016,Jacksonville,conventional
3885,2016-04-10,0.8,261081.39,2016,Jacksonville,conventional
3886,2016-04-03,1.01,181662.16,2016,Jacksonville,conventional
3887,2016-03-27,1.06,158322.64,2016,Jacksonville,conventional
3888,2016-03-20,1.07,140301.04,2016,Jacksonville,conventional
3889,2016-03-13,0.81,241653.71,2016,Jacksonville,conventional
3890,2016-03-06,1.06,155654.59,2016,Jacksonville,conventional
3891,2016-02-28,0.77,253489.72,2016,Jacksonville,conventional
3892,2016-02-21,1.01,141335.89,2016,Jacksonville,conventional
3893,2016-02-14,0.95,151724.07,2016,Jacksonville,conventional
3894,2016-02-07,0.54,369757.62,2016,Jacksonville,conventional
3895,2016-01-31,1.04,151247.03,2016,Jacksonville,conventional
3896,2016-01-24,0.93,192194.31,2016,Jacksonville,conventional
3897,2016-01-17,1.21,118230.86,2016,Jacksonville,conventional
3898,2016-01-10,0.95,181584.67,2016,Jacksonville,conventional
3899,2016-01-03,1.09,148599.47,2016,Jacksonville,conventional
3900,2016-12-25,0.82,292038.68,2016,LasVegas,conventional
3901,2016-12-18,0.81,297506.24,2016,LasVegas,conventional
3902,2016-12-11,0.83,339328.92,2016,LasVegas,conventional
3903,2016-12-04,0.91,315048.8,2016,LasVegas,conventional
3904,2016-11-27,0.86,255656.46,2016,LasVegas,conventional
3905,2016-11-20,1.12,237141.08,2016,LasVegas,conventional
3906,2016-11-13,1.1,259546.55,2016,LasVegas,conventional
3907,2016-11-06,1.2,225301.45,2016,LasVegas,conventional
3908,2016-10-30,1.16,223089.05,2016,LasVegas,conventional
3909,2016-10-23,1.13,254999.4,2016,LasVegas,conventional
3910,2016-10-16,1.08,315743.92,2016,LasVegas,conventional
3911,2016-10-09,1.16,276030.7,2016,LasVegas,conventional
3912,2016-10-02,1.22,246512.99,2016,LasVegas,conventional
3913,2016-09-25,1.2,242299.74,2016,LasVegas,conventional
3914,2016-09-18,1.12,278479.43,2016,LasVegas,conventional
3915,2016-09-11,0.89,378865.38,2016,LasVegas,conventional
3916,2016-09-04,1.03,335179.78,2016,LasVegas,conventional
3917,2016-08-28,1.03,288423.36,2016,LasVegas,conventional
3918,2016-08-21,1.0,302708.43,2016,LasVegas,conventional
3919,2016-08-14,1.08,295535.64,2016,LasVegas,conventional
3920,2016-08-07,1.11,311533.3,2016,LasVegas,conventional
3921,2016-07-31,1.17,284566.03,2016,LasVegas,conventional
3922,2016-07-24,1.15,283863.44,2016,LasVegas,conventional
3923,2016-07-17,1.08,283074.0,2016,LasVegas,conventional
3924,2016-07-10,1.0,357786.69,2016,LasVegas,conventional
3925,2016-07-03,1.0,362136.8,2016,LasVegas,conventional
3926,2016-06-26,0.94,352406.76,2016,LasVegas,conventional
3927,2016-06-19,0.91,364254.89,2016,LasVegas,conventional
3928,2016-06-12,0.94,348022.24,2016,LasVegas,conventional
3929,2016-06-05,0.89,410770.75,2016,LasVegas,conventional
3930,2016-05-29,0.89,391993.97,2016,LasVegas,conventional
3931,2016-05-22,0.93,318913.34,2016,LasVegas,conventional
3932,2016-05-15,0.86,317621.52,2016,LasVegas,conventional
3933,2016-05-08,0.83,427575.05,2016,LasVegas,conventional
3934,2016-05-01,0.85,363104.7,2016,LasVegas,conventional
3935,2016-04-24,0.83,359872.46,2016,LasVegas,conventional
3936,2016-04-17,0.81,379464.47,2016,LasVegas,conventional
3937,2016-04-10,0.87,354098.37,2016,LasVegas,conventional
3938,2016-04-03,0.84,298710.72,2016,LasVegas,conventional
3939,2016-03-27,0.85,314268.27,2016,LasVegas,conventional
3940,2016-03-20,0.82,332283.27,2016,LasVegas,conventional
3941,2016-03-13,0.79,344613.01,2016,LasVegas,conventional
3942,2016-03-06,0.91,311402.83,2016,LasVegas,conventional
3943,2016-02-28,0.86,316563.55,2016,LasVegas,conventional
3944,2016-02-21,0.83,337403.05,2016,LasVegas,conventional
3945,2016-02-14,0.79,371467.52,2016,LasVegas,conventional
3946,2016-02-07,0.74,437746.54,2016,LasVegas,conventional
3947,2016-01-31,0.92,285052.11,2016,LasVegas,conventional
3948,2016-01-24,1.08,158978.46,2016,LasVegas,conventional
3949,2016-01-17,0.88,289298.37,2016,LasVegas,conventional
3950,2016-01-10,0.83,309217.44,2016,LasVegas,conventional
3951,2016-01-03,0.8,332971.8,2016,LasVegas,conventional
3952,2016-12-25,0.84,2641775.31,2016,LosAngeles,conventional
3953,2016-12-18,0.84,2377799.62,2016,LosAngeles,conventional
3954,2016-12-11,0.75,2793917.73,2016,LosAngeles,conventional
3955,2016-12-04,0.78,2780629.1,2016,LosAngeles,conventional
3956,2016-11-27,1.01,2257271.18,2016,LosAngeles,conventional
3957,2016-11-20,1.1,2272023.15,2016,LosAngeles,conventional
3958,2016-11-13,1.29,1913492.61,2016,LosAngeles,conventional
3959,2016-11-06,1.52,1595013.07,2016,LosAngeles,conventional
3960,2016-10-30,1.48,1499286.88,2016,LosAngeles,conventional
3961,2016-10-23,1.23,2133563.24,2016,LosAngeles,conventional
3962,2016-10-16,1.17,2548687.86,2016,LosAngeles,conventional
3963,2016-10-09,1.16,2766529.12,2016,LosAngeles,conventional
3964,2016-10-02,1.06,2865744.94,2016,LosAngeles,conventional
3965,2016-09-25,1.0,3007073.27,2016,LosAngeles,conventional
3966,2016-09-18,1.06,2589309.14,2016,LosAngeles,conventional
3967,2016-09-11,0.95,2939704.87,2016,LosAngeles,conventional
3968,2016-09-04,0.88,3431676.04,2016,LosAngeles,conventional
3969,2016-08-28,0.81,3563268.97,2016,LosAngeles,conventional
