AnoCalendario;DataArquivamento;DataAbertura;CodigoRegiao;Regiao;UF;strRazaoSocial;strNomeFantasia;Tipo;NumeroCNPJ;RadicalCNPJ;RazaoSocialRFB;NomeFantasiaRFB;CNAEPrincipal;DescCNAEPrincipal;Atendida;CodigoAssunto;DescricaoAssunto;CodigoProblema;DescricaoProblema;SexoConsumidor;FaixaEtariaConsumidor;CEPConsumidor
2020;2020-04-29 11:10:36.000;2020-04-23 15:10:25.000;05;Centro-oeste;GO;SUPERMERCADO GALISTÃO;SUPERMERCADO GALISTÃO;1;29736826000103;29736826;NULL;NULL;NULL;NULL;N;2;Supermercado ( Paes e Outros Produtos Feitos na Panificadora do Supermercado, Verduras, Frutas e Legumes In Natura, Carnes Cruas e Peixes Frescos do;660;Publicidade abusiva;M;Nao Informada;74976190
2020;2020-07-01 13:39:41.000;2019-08-30 08:24:40.000;05;Centro-oeste;GO;BANCO BMG SA;BANCO BMG;1;61186680000174;61186680;BANCO BMG SA;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;54;Cartão de Crédito;1117;Cobrança indevida.;M;entre 51 a 60 anos;75800093
2020;2020-12-18 15:21:47.000;2020-07-09 09:35:35.000;05;Centro-oeste;GO;GOL LINHAS AEREAS S/A;GOL / VOEGOL.COM.BR (CIP ELETRÔNICA);1;7575651000159;07575651;VRG LINHAS AEREAS S.A.;;5111100;TRANSPORTE AÉREO DE PASSAGEIROS REGULAR;S;276;Agências e Operadoras de viagens (pacotes turísticos);7104;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);M;entre 61 a 70 anos;74223056
2020;2020-12-11 10:52:30.000;2020-07-01 20:25:28.000;05;Centro-oeste;GO;REFRIGERACAO DUFRIO COMERCIO E IMPORTACAO LTDA;REFRIGERACAO DUFRIO COM. E IMP. LTDA;1;1754239001868;01754239;NULL;NULL;NULL;NULL;S;125;Aquecedor / Ventilador / Ar Condicionado / Circulador de Ar;3029;Falta de peca de reposição;M;entre 31 a 40 anos;74520010
2020;2020-06-18 14:51:56.000;2017-05-03 14:34:44.000;05;Centro-oeste;GO;LOSANGO PROMOTORA DE VENDAS LTDA.;LOSANGO;1;5281313000189;05281313;LOSANGO PROMOCOES DE VENDAS LTDA;;7490104;ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS;N;54;Cartão de Crédito;1277;Autorização de faturamento/entrega do bem/carta de credito (não entrega, atualização, valor menor);M;Nao Informada;NULL
2020;2020-09-24 15:44:45.000;2020-02-07 09:51:29.000;05;Centro-oeste;GO;ASSURANT SEGURADORA S.A.;ASSURANT SEGURADORA S.A.;1;3823704000152;03823704;ASSURANT SEGURADORA S.A.;;6511101;SEGUROS DE VIDA;S;92;Máquina de Lavar Roupa / Louça e Secadora;2619;Não entrega/demora na entrega do produto;M;entre 31 a 40 anos;NULL
2020;2020-06-18 13:44:37.000;2012-07-12 12:03:48.000;05;Centro-oeste;GO;SELLNET TECNOLOGIA EM COMUNICAÇÕES LTDA;SELLNET;1;8394754000347;08394754;SELLNET TECNOLOGIA EM COMUNICACOES LTDA - ME;SELLNET TECNOLOGIA;4752100;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO;N;101;Telefone ( Convencional, Celular, Interfone, Etc. );2317;Garantia (Abrangência, cobertura, etc.);F;entre 31 a 40 anos;75123635
2020;2020-07-01 13:16:10.000;2019-06-07 09:45:54.000;05;Centro-oeste;GO;SANEAMENTO DE GOIÁS S/A;SANEAGO;1;1616929000102;01616929;SANEAMENTO DE GOIAS S/A;SANEAGO;3600601;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;S;183;Água / Esgoto;3742;Cobrança indevida/abusiva;M;entre 21 a 30 anos;75800000
2020;2020-03-12 15:39:55.000;2019-10-29 15:39:56.000;03;Sudeste;SP;HELP LOJA DE CRÉDITOS;RP SERVIÇOS DE INFORMAÇÕES CADASTRAIS LTDA;1;7677411003857;07677411;NULL;NULL;NULL;NULL;N;63;Financeira;1099;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);F;entre 61 a 70 anos;13214701
2020;2020-01-08 14:26:21.000;2019-10-23 12:10:09.000;03;Sudeste;SP;MAGAZINE LUIZA S/A;MAGAZINE LUIZA/MAGAZINELUIZA.COM;1;47960950057239;47960950;MAGAZINE LUIZA S/A;MAGAZINE LUIZA;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;S;94;Geladeira e Freezer;2495;Produto com vício;F;entre 61 a 70 anos;13214680
2020;2020-03-12 15:40:38.000;2019-11-19 14:32:32.000;03;Sudeste;SP;MAGAZINE LUIZA S/A;MAGAZINE LUIZA/MAGAZINELUIZA.COM;1;47960950057239;47960950;MAGAZINE LUIZA S/A;MAGAZINE LUIZA;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;N;102;Microcomputador / Produtos de Informática;2880;Venda enganosa;F;entre 61 a 70 anos;13210600
2020;2020-01-08 14:27:23.000;2019-11-08 14:38:34.000;03;Sudeste;SP;BANCO SANTANDER (BRASIL) S/A;ABN/SANTANDER/REAL/BANESPA;1;90400888000142;90400888;BANCO SANTANDER (BRASIL) S.A.;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;63;Financeira;1126;Cobrança indevida.;F;entre 41 a 50 anos;13214721
2020;2020-01-08 14:23:56.000;2019-09-05 10:16:36.000;03;Sudeste;SP;DAE S/A ÁGUA E ESGOTO;DAE S/A ÁGUA E ESGOTO;1;3582243000173;03582243;DAE SA - AGUA E ESGOTO;DAE;3600601;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;N;183;Água / Esgoto;3764;Duvida sobre cobrança/valor/reajuste/contrato/orçamento.;M;Nao Informada;NULL
2020;2020-03-12 15:38:46.000;2019-09-05 11:13:57.000;03;Sudeste;SP;BANCO DAYCOVAL S/A;NULL;1;62232889000190;62232889;BANCO DAYCOVAL S/A;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;54;Cartão de Crédito;1117;Cobrança indevida.;F;entre 51 a 60 anos;13215292
2020;2020-01-08 14:25:24.000;2019-09-25 10:03:05.000;03;Sudeste;SP;OFFICE GYN SMARTPHONES E MOVEIS EIRELI;HTTPS://USADOFAVORITO.COM/;1;21838772000177;21838772;NULL;NULL;NULL;NULL;N;101;Telefone ( Convencional, Celular, Interfone, Etc. );3131;Desistência de compra (cancelamento de compra);M;entre 31 a 40 anos;13202460
2020;2020-08-24 16:06:54.000;2020-03-16 10:17:49.000;05;Centro-oeste;GO;EXPEDIA DO BRASIL AGENCIA DE VIAGENS E TURISMO LTD;HOTEIS.COM;1;9375740000187;09375740;EXPEDIA DO BRASIL AGENCIA DE VIAGENS E TURISMO LTDA;;7911200;AGÊNCIAS DE VIAGENS;S;276;Agências e Operadoras de viagens (pacotes turísticos);7144;SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante);M;entre 61 a 70 anos;74000000
2020;2020-08-24 17:09:06.000;2020-03-30 11:18:03.000;05;Centro-oeste;GO;PAYMEE BRASIL SERVICOS DE PAGAMENTOS S/A;NULL;1;28683892000191;28683892;NULL;NULL;NULL;NULL;S;76;Outros Contratos;6884;SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante);F;entre 31 a 40 anos;74650100
2020;2020-07-06 10:32:14.000;2020-06-23 10:39:43.000;05;Centro-oeste;GO;BESSA E FRANÇA LTDA;SUPER BESSA;1;24589349000179;24589349;NULL;NULL;NULL;NULL;N;2;Supermercado ( Paes e Outros Produtos Feitos na Panificadora do Supermercado, Verduras, Frutas e Legumes In Natura, Carnes Cruas e Peixes Frescos do;147;Prazo de validade (falta, ilegível, etc.);M;Nao Informada;74976190
2020;2020-06-02 15:34:39.000;2019-09-02 17:08:50.000;05;Centro-oeste;GO;MAGAZINE LUIZA S/A;MAGAZINE LUIZA S/A;1;47960950109727;47960950;NULL;NULL;NULL;NULL;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;M;entre 41 a 50 anos;75000000
2020;2020-12-04 08:27:29.000;2020-11-03 09:14:39.000;05;Centro-oeste;GO;GRAFICA DIO DOMINUS LTDA;GRAFICA DOMINANTE;1;5490323000124;05490323;GRAFICA DIO DOMINUS LTDA;GRAFICA DOMINANTE;5829800;EDIÇÃO INTEGRADA À IMPRESSÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS;S;247;Foto / Vídeo / Som;4931;Vicio de qualidade (mal executado, inadequado, impróprio);M;entre 41 a 50 anos;74973520
2020;2020-03-12 15:40:51.000;2019-11-27 11:18:51.000;03;Sudeste;SP;CRED-SYSTEM ADM. DE CARTÕES DE CRÉDITO LTDA;CRED-SYSTEM E CREDSYSTEM;1;4670195000138;04670195;CRED - SYSTEM ADMINISTRADORA DE CARTOES DE CREDITO LTDA;;6613400;ADMINISTRAÇÃO DE CARTÕES DE CRÉDITO;N;54;Cartão de Crédito;1169;Calculo de prestação/taxa de juros;F;entre 31 a 40 anos;13219131
2020;2020-02-05 12:10:40.000;2019-12-12 09:16:08.000;03;Sudeste;SP;COMPANHIA PAULISTA DE FORCA E LUZ;CPFL;1;33050196000188;33050196;COMPANHIA PAULISTA DE FORCA E LUZ;;3514000;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;N;185;Energia Elétrica;3766;Duvida sobre cobrança/valor/reajuste/contrato/orçamento.;M;entre 61 a 70 anos;17025290
2020;2020-03-06 15:03:37.000;2019-04-03 13:51:14.000;04;Sul;SC;OI BRASIL TELECOM;NULL;1;76535764032266;76535764;OI S.A.;OI;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;186;Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação );3745;Cobrança indevida/abusiva;M;entre 61 a 70 anos;89163092
2020;2020-12-14 08:24:48.000;2020-12-10 08:44:34.000;04;Sul;SC;MARIA DE FATIMA MARQUEZ CAPISTRANO;ELLAE;1;31260630000129;31260630;NULL;NULL;NULL;NULL;S;132;Vestuário ( Calçado / Roupa );2348;Garantia (Abrangência, cobertura, etc.);N;Nao Informada;88400000
2020;2020-10-15 14:41:09.000;2019-03-13 08:10:45.000;05;Centro-oeste;MS;STRIQUER E STRIQUER LTDA;STRIQUER E STRIQUER LTDA;1;22107532000165;22107532;NULL;NULL;NULL;NULL;S;87;Material de Construção (areia, cimento, tijolo, pregos, lajes, blocos, etc.);3054;Produto entregue incompleto;M;entre 31 a 40 anos;79550000
2020;2020-12-07 11:07:36.000;2019-05-10 15:25:01.000;05;Centro-oeste;MT;EVELISE RAMOS BARRIONUEVO MUNIZ;TERRA DO SOL VIAGENS E TURISMO;1;8628242000136;08628242;TERRA DO SOL VIAGENS E TURISMO LTDA;TERRA DO SOL VIAGENS E TURISMO;7911200;AGÊNCIAS DE VIAGENS;S;76;Outros Contratos;1139;Cobrança indevida.;F;entre 21 a 30 anos;78850000
2020;2020-12-03 11:24:13.000;2020-11-06 10:57:26.000;05;Centro-oeste;MS;OI S.A.;OI;1;76535764000143;76535764;OI S.A.;OI;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;186;Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação );3745;Cobrança indevida/abusiva;F;mais de 70 anos;79331070
2020;2020-10-07 08:35:45.000;2016-09-13 08:57:15.000;05;Centro-oeste;MT;PELMEX MS LTDA;PELMEX ME LTDA;1;4419279000101;04419279;PELMEX MS LTDA;PELMEX MS;3104700;FABRICAÇÃO DE COLCHÕES;S;100;Colchão;2316;Garantia (Abrangência, cobertura, etc.);F;entre 21 a 30 anos;78550003
2020;2020-03-26 09:50:34.000;2019-11-08 11:48:01.000;05;Centro-oeste;MT;OI S.A;OI;1;76535764032932;76535764;OI S.A.;OI;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;186;Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação );3745;Cobrança indevida/abusiva;M;entre 61 a 70 anos;78250000
2020;2020-06-02 07:54:41.000;2019-04-22 10:53:38.000;05;Centro-oeste;MT;CENTRAL ASSIST PROMOTORIA DE VENDAS LTDA;NULL;1;17570696000194;17570696;CARLOS CANDIDO CARDOSO CONSULTORIA PARA MEDICOS - ME;SAUDE AMPLA;7319002;PROMOÇÃO DE VENDAS;S;69;Outros Seguros;1132;Cobrança indevida.;M;entre 61 a 70 anos;78550000
2020;2020-12-29 08:33:12.000;2020-11-03 21:05:52.000;03;Sudeste;SP;A.A.C. COMÉRCIO VAREJISTA E TREINAMENTOS EIRELI ME;BRASIL TREINA JUNDIAÍ ENSINO;1;25354918000160;25354918;NULL;NULL;NULL;NULL;N;236;Cursos Livres Outros;5451;Duvida sobre cobrança/valor/reajuste/contrato/orçamento.;M;entre 51 a 60 anos;13208056
2020;2020-12-03 14:34:01.000;2020-10-15 16:17:10.000;03;Sudeste;SP;A.A.C. COMÉRCIO VAREJISTA E TREINAMENTOS EIRELI ME;BRASIL TREINA JUNDIAÍ ENSINO;1;25354918000160;25354918;NULL;NULL;NULL;NULL;N;236;Cursos Livres Outros;4963;Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato);M;entre 21 a 30 anos;13212493
2020;2020-12-22 10:19:49.000;2018-01-29 11:21:53.000;05;Centro-oeste;GO;RN COMERCIO VAREJISTA S.A;CLUB DO RICARDO;1;13481309019535;13481309;RN COMERCIO VAREJISTA S.A;;4753900;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO;N;101;Telefone ( Convencional, Celular, Interfone, Etc. );2317;Garantia (Abrangência, cobertura, etc.);M;entre 31 a 40 anos;75682166
2020;2020-05-14 16:23:11.000;2019-09-25 08:50:37.000;05;Centro-oeste;GO;ELECTROLUX DO BRASIL S/A;ELECTROLUX;1;76487032000125;76487032;ELECTROLUX DO BRASIL S/A;;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;S;92;Máquina de Lavar Roupa / Louça e Secadora;2493;Produto com vício;M;entre 41 a 50 anos;75687526
2020;2020-05-14 09:59:36.000;2019-05-22 10:07:44.000;05;Centro-oeste;GO;PAGINAS DO BRASIL EIRELI;PAGINAS DO BRASIL;1;22307759000154;22307759;NULL;NULL;NULL;NULL;S;76;Outros Contratos;6884;SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante);M;Nao Informada;NULL
2020;2020-12-07 16:16:18.000;2020-01-23 16:25:01.000;05;Centro-oeste;GO;MAGAZINE LUIZA S/A;MAGAZINE LUIZA - MATRIZ (CIP ELETRONICA);1;47960950000121;47960950;MAGAZINE LUIZA S/A;MAGAZINE LUIZA;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;S;96;Televisão / Vídeo Cassete / Filmadora / Video-Laser;2560;Produto entregue diferente do pedido;M;entre 21 a 30 anos;75689342
2020;2020-05-20 11:17:07.000;2019-01-21 16:18:08.000;05;Centro-oeste;GO;MAGAZINE LUIZA S/A;MAGAZINE LUIZA S/A;1;47960950110733;47960950;NULL;NULL;NULL;NULL;N;103;Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. );2630;Não entrega/demora na entrega do produto;F;entre 21 a 30 anos;75680382
2020;2020-12-22 08:45:59.000;2018-07-16 10:52:33.000;05;Centro-oeste;GO;MAGAZINE LUÍZA S/A;MAGAZINE LUÍZA;1;47960950048400;47960950;MAGAZINE LUIZA S/A;MAGAZINE LUIZA;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;N;103;Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. );2881;Venda enganosa;F;entre 61 a 70 anos;75680136
2020;2020-12-02 16:02:06.000;2019-11-21 14:25:14.000;05;Centro-oeste;GO;EBAZAR.COM.BR. LTDA;EBAZAR.COM.BR;1;3007331000141;03007331;EBAZAR.COM.BR. LTDA;EBAZAR.COM.BR;7490104;ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS;S;132;Vestuário ( Calçado / Roupa );2659;Não entrega/demora na entrega do produto;M;entre 61 a 70 anos;75686078
2020;2020-05-15 15:31:03.000;2019-07-22 14:37:47.000;05;Centro-oeste;GO;NG30 EMPREENDIMENTOS IMOBILIARIOS LTDA;********;1;19389454000124;19389454;NULL;NULL;NULL;NULL;S;76;Outros Contratos;6831;SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro);F;entre 41 a 50 anos;75689270
2020;2020-12-07 16:40:53.000;2019-11-26 15:18:41.000;05;Centro-oeste;GO;MAGAZINE LUÍZA S/A;MAGAZINE LUÍZA;1;47960950048400;47960950;MAGAZINE LUIZA S/A;MAGAZINE LUIZA;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;F;Nao Informada;75694165
2020;2020-07-01 10:51:24.000;2019-01-15 13:58:28.000;05;Centro-oeste;GO;BUD. COM. DE ELETRODOM LTDA;BUD. COM. DE ELETRODOM LTDA;1;NULL;NULL;BUD COMERCIO DE ELETRODOMESTICOS LTDA;COMPRA CERTA BRASTEMP;4753900;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO;S;94;Geladeira e Freezer;2495;Produto com vício;M;entre 41 a 50 anos;75800000
2020;2020-07-01 13:15:20.000;2019-05-14 15:24:45.000;05;Centro-oeste;GO;NOVA PONTOCOM COMERCIO ELETRONICO S/A;(CNPJ BAIXADO);1;9358108000125;09358108;NOVA PONTOCOM COMERCIO ELETRONICO S.A.;;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;S;88;Acessório para Aparelho Eletrônico/Pilha/Elétrico (Agulha, fone de ouvido, bateria, etc.);2552;Produto entregue diferente do pedido;M;entre 51 a 60 anos;NULL
2020;2020-10-19 10:34:30.000;2018-12-07 10:36:22.000;03;Sudeste;MG;TELEMAR NORTE LESTE S.A;OI FIXO;1;33000118000179;33000118;TELEMAR NORTE LESTE S/A;OI;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;N;187;Telefonia Celular;3746;Cobrança indevida/abusiva;M;entre 31 a 40 anos;37890000
2020;2020-07-14 10:23:02.000;2019-11-25 11:21:48.000;02;Nordeste;RN;MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS;NULL;1;1472720000384;01472720;MOTOROLA INDUSTRIAL LTDA;;2632900;FABRICAÇÃO DE APARELHOS TELEFÔNICOS E DE OUTROS EQUIPAMENTOS DE COMUNICAÇÃO, PEÇAS E ACESSÓRIOS;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;M;entre 31 a 40 anos;59050200
2020;2020-11-26 14:08:34.000;2019-12-19 09:13:40.000;03;Sudeste;SP;C&A MODAS LTDA.;C E A;1;45242914000105;45242914;C&A MODAS LTDA.;C E A;4781400;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;S;55;Cartão de Loja;1118;Cobrança indevida.;M;entre 41 a 50 anos;15043380
2020;2020-02-13 10:29:38.000;2019-11-11 09:00:23.000;03;Sudeste;SP;C&A MODAS SA;NULL;1;45242914000105;45242914;C&A MODAS LTDA.;C E A;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;S;90;Acessório Para Vestuário ( Bolsa, Cinto, Chapéu, guarda-chuva, Jóia, Bijuteria, Luva, Etc. );2491;Produto com vício;F;entre 41 a 50 anos;14850000
2020;2020-02-13 10:28:19.000;2019-09-18 15:54:26.000;03;Sudeste;SP;BANCO DO BRASIL S.A;NULL;1;191;00000000;BANCO DO BRASIL SA;DIRECAO GERAL;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;69;Outros Seguros;1132;Cobrança indevida.;F;mais de 70 anos;14850000
2020;2020-02-13 10:28:14.000;2019-09-18 09:41:00.000;03;Sudeste;SP;BANCO DO BRASIL S.A;NULL;1;191;00000000;BANCO DO BRASIL SA;DIRECAO GERAL;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;69;Outros Seguros;1132;Cobrança indevida.;F;entre 41 a 50 anos;14850000
2020;2020-12-03 14:32:33.000;2020-01-28 10:56:41.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;N;187;Telefonia Celular;3746;Cobrança indevida/abusiva;M;entre 51 a 60 anos;13216721
2020;2020-01-08 14:24:42.000;2019-09-11 10:11:40.000;03;Sudeste;SP;A.A.C. COMÉRCIO VAREJISTA E TREINAMENTOS EIRELI ME;BRASIL TREINA JUNDIAÍ ENSINO;1;25354918000160;25354918;NULL;NULL;NULL;NULL;N;76;Outros Contratos;1112;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 31 a 40 anos;13219121
2020;2020-01-08 14:25:09.000;2019-09-20 09:16:22.000;03;Sudeste;SP;MODULARTE MOBILIARIO PERSONALIZADO;MODULARTE PLANEJADOS;1;22436025000175;22436025;NULL;NULL;NULL;NULL;N;124;Móveis (outros);2588;Produto entregue diferente do pedido;M;entre 31 a 40 anos;13214280
2020;2020-01-08 14:26:21.000;2019-10-23 15:11:41.000;03;Sudeste;SP;SKY BRASIL SERVIÇOS LTDA;SKY;1;72820822000120;72820822;SKY BRASIL SERVICOS LTDA;SKY;6143400;OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE;S;259;TV Por Assinatura ( Cabo, Satélite, Etc. );5390;Cobrança indevida/abusiva;M;entre 41 a 50 anos;13214817
2020;2020-12-03 14:32:05.000;2020-01-16 14:45:16.000;03;Sudeste;SP;MOMENTUM EMPREENDIMENTOS IMOBILIÁRIOS LTDA;NULL;1;47686555000100;47686555;MOMENTUM EMPREENDIMENTOS IMOBILIARIOS LTDA;MEI;4110700;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;S;82;Incorporação ( Construtoras e Incorporadoras );2284;Duvidas sobre cobranças (taxas, etc.);M;entre 21 a 30 anos;13212421
2020;2020-03-11 14:33:58.000;2020-01-10 14:26:02.000;03;Sudeste;SP;TELEFONICA BRASIL S/A;GRUPO VIVO/TELEFONICA;1;2558157000162;02558157;TELEFONICA BRASIL S.A.;;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;N;187;Telefonia Celular;6724;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);M;entre 41 a 50 anos;17026030
2020;2020-03-11 14:33:52.000;2020-01-03 15:20:18.000;03;Sudeste;SP;ADIDAS DO BRASIL LTDA;ADIDAS.COM.BR;1;42274696002561;42274696;ADIDAS DO BRASIL LTDA;;4643501;COMÉRCIO ATACADISTA DE CALÇADOS;N;132;Vestuário ( Calçado / Roupa );3225;Contrato/pedido/orçamento (rescisão, descumprimento, erro, etc.);F;entre 31 a 40 anos;17056035
2020;2020-12-07 11:07:36.000;2019-05-10 15:25:01.000;05;Centro-oeste;MT;AVIANCA-OCEANAIR LINHAS AEREAS S/A;ALVAREZ & MARSAL ADMINISTRAÇÃO JUDICIAL LTDA;1;2575829000148;02575829;OCEANAIR LINHAS AEREAS S/A;AVIANCA;5111100;TRANSPORTE AÉREO DE PASSAGEIROS REGULAR;S;76;Outros Contratos;1139;Cobrança indevida.;F;entre 21 a 30 anos;78850000
2020;2020-04-22 10:59:13.000;2020-01-06 09:36:50.000;05;Centro-oeste;MS;SABEMI SEGURADORA S/A;SABEMI;1;87163234000138;87163234;SABEMI SEGURADORA SA;SABEMI;6511101;SEGUROS DE VIDA;S;53;Banco comercial;1089;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 41 a 50 anos;79311150
2020;2020-12-07 11:07:36.000;2019-05-10 15:25:01.000;05;Centro-oeste;MT;CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S/A;CVC;1;10760260000119;10760260;CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A.;;7911200;AGÊNCIAS DE VIAGENS;S;76;Outros Contratos;1139;Cobrança indevida.;F;entre 21 a 30 anos;78850000
2020;2020-06-02 07:54:41.000;2019-02-21 12:31:32.000;05;Centro-oeste;MT;CATATAU COMERCIO DE VEICULOS LTDA;CATATAU VEICULOS;1;5156865000165;05156865;CATATAU COMERCIO DE VEICULOS LTDA;CATATAU VEICULOS;4511101;COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS;S;131;Carro Usado;2532;Produto com vício;M;entre 21 a 30 anos;78550000
2020;2020-10-27 11:47:41.000;2020-09-15 08:59:16.000;05;Centro-oeste;MT;ELETROMAR MOVEIS E ELETRODOMESTICOS LTDA;MARTINELLO;1;32951535006922;32951535;NULL;NULL;NULL;NULL;S;94;Geladeira e Freezer;2495;Produto com vício;M;Nao Informada;78243000
2020;2020-12-07 11:07:36.000;2017-08-09 09:07:44.000;05;Centro-oeste;MT;ELETROMAR MOVEIS E ELETRODOMESTICOS LTDA;ELETROMOVEIS MARTINELLO;1;32951535005799;32951535;NULL;NULL;NULL;NULL;S;92;Máquina de Lavar Roupa / Louça e Secadora;2493;Produto com vício;F;Nao Informada;78850000
2020;2020-05-18 10:47:49.000;2020-04-16 11:18:54.000;03;Sudeste;SP;CAIXA ECONOMICA FEDERAL;NULL;1;360305000104;00360305;CAIXA ECONOMICA FEDERAL;CEF MATRIZ;6423900;CAIXAS ECONÔMICAS;S;53;Banco comercial;6888;Fila em Banco;M;até 20 anos;14850000
2020;2020-08-10 14:55:37.000;2020-01-27 11:30:29.000;05;Centro-oeste;MS;BANCO SAFRA S/A;BANCO SAFRA S/A;1;58160789000128;58160789;BANCO SAFRA S A;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;6915;Crédito Consignado;M;entre 61 a 70 anos;79700000
2020;2020-11-27 12:48:29.000;2018-10-11 12:35:07.000;05;Centro-oeste;MT;SAMSUNG ELETRONICA DA AMAZONIA LTDA;NULL;1;280273000218;00280273;SAMSUNG ELETRONICA DA AMAZONIA LTDA;;2632900;FABRICAÇÃO DE APARELHOS TELEFÔNICOS E DE OUTROS EQUIPAMENTOS DE COMUNICAÇÃO, PEÇAS E ACESSÓRIOS;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;F;entre 31 a 40 anos;NULL
2020;2020-03-04 15:37:36.000;2019-09-13 17:28:46.000;05;Centro-oeste;MT;SAMSUNG ELETRONICA DA AMAZONIA LTDA;NULL;1;280273000218;00280273;SAMSUNG ELETRONICA DA AMAZONIA LTDA;;2632900;FABRICAÇÃO DE APARELHOS TELEFÔNICOS E DE OUTROS EQUIPAMENTOS DE COMUNICAÇÃO, PEÇAS E ACESSÓRIOS;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;F;entre 21 a 30 anos;78850000
